title;label
After Gingrich Attacks Megyn Kelly Over 'Sex,' Trump Advisor's 'Threat' Against Her Blows Up Online;1
Halloween Pumpkin Carving Scenes at the Hospital | GomerBlog;1
Wall St. Republicans' dark secret;0
Poll: Trump, Carson top GOP race Clinton leads Dems but support drops;0
Love Him or Hate Him, Anderson Cooper Just Put a 3rd Degree Burn on Newt for Megyn Kelly 'Sex' Insult;1
Dreaming Beyond Capitalism: a Culture Without Fear;1
Fact-checking the third round of GOP debates;0
Anonymous: World War 3 Is On The Horizon (In 2016);1
A Barbaric Race Of Underground-Dwelling Giants Once Inhabited The Mount Shasta Region...;1
The Murder Shaking San Francisco’s Liberal Soul;0
Sanders sharpening message, attacks on Clinton after Nevada loss;0
McMullin surge threatens to squeeze Trump's already narrow path to victory;0
Proposed Bill Calls for Reconciliation Between Turkey and Armenia;0
No Pain No Gain? Lockheed Struggles to Finalize Deal With Pentagon on F-35 Lots;1
Non-confrontational style, social media aiding Ben Carson's surge in polls;0
Shootings In Chattanooga: What We Know About The Alleged Gunman;0
The fourth GOP debate is more about the party’s path than personal attacks;0
PIERS MORGAN: “Get Off Your High Horse, Hillary. Only ONE Candidate is Up To Her Neck in FBI Probes and Her Name Isn’t Donald” – TruthFeed;1
Diehard GOP mom: No mother could ever vote for Trump;0
GRAPHIC VIDEO Shows White Officer Shooting Unarmed Black Man In Back;0
GOP 2016 candidates look to seize momentum out of debates;0
Feds Arrest Two Women In New York City In Alleged Terror Plot;0
Trump or Clinton - Life or Death;1
Trump, Clinton cautiously optimistic ahead of Iowa caucuses;0
Trump in the White House    : Information;1
Democrats Playing Class Card To Split the White Vote;1
White House: Obama would veto Keystone bill;0
Massive Spike In Obamacare Health Premiums Could Boost Trump To Victory;1
US-led coalition killed 300 Syrian civilians in 11 probed strikes – Amnesty;1
Half Of Russians Fear Syria Could Spark WW3;1
Bill O’Reilly’s humiliating bust: Does Fox News have guts to suspend its own serial exaggerator?;0
76ers Send Clear Message Over Anthem Singer's Shirt: Keep Politics Off the Court & Just Do Your Job;1
Hillary’s cash flow issue;0
Iran Gives Investors Glimpse of $30 Billion in Oil Deals to Come;0
Charleston church massacre suspect caught, but answers elude victims' loved ones;0
William F. Buckley would have loathed Fox News: Inside the right-wing media’s intellectual downfall;0
Listen to the Donald Trump voters: It has taken an ignorant demagogue to tell truth about GOP, humiliate party establishment;0
Clinton says electing Trump would be 'historic mistake';0
It’s A Setup: Dems Claim Russians Will Undermine Elections With Fake Documents Showing Voter Fraud;1
Conservatives Cheer Research Saying Cuts To Unemployment Benefits Helped The Economy;0
The GOP front-runner? It's not Jeb Bush;0
Get Ready For Civil Unrest: Survey Finds That Most Americans Are Concerned About Election Violence | RedFlag News;1
Critics pounce as Obama again shows he isn’t easy on America;0
Key Time In Collective Human History;1
Cruz allies prevail in North Dakota delegate race;0
US Election an elaborate John Lewis Christmas campaign. More soon.;1
Why the Iowa caucuses have such a massive impact on the presidential race;0
So you think SUVs are safe? Shocking video;1
Hillary Clinton, Bernie Sanders: King's legacy is alive;0
Russia's 'White Book' on Syria shakes up UN Security Council;1
Irony Redefined: “Human Rights Champion” Suu Kyi Jails Dissidents;1
Chart Of The Day: Since 2009—–Recovery For The 5% Stagnation for the 95%;1
Trump Will Go Away, but the Anger He’s Stirred Up Is Just Getting Started;0
14 key moments from the Democratic debate;0
US-Korean Relations and the New US President | New Eastern Outlook;1
Seven things I’ve learned by covering the third-party candidates;0
To nominate Clinton, it takes a village;0
Podesta WikiLeaks UFO Updates — New Names Dragged Down the UFO Rabbit Hole;1
Donald Trump’s statement on the Fox News debate has to be seen to be believed;0
With 95% of Votes In, All Signs Point to a Trump Victory in Florida;1
It’s No Surprise That Trump Might Not Accept Election Results. He’s Never Accepted Democratic Norms.;0
Obama's last State of the Union address in three words: Disjointed, irrelevant and disappointing;0
2016 Tribute to our Troops: veterans who continue to serve;1
Limbaugh: Democrats would 'destroy Jesus Christ';1
Hillary Clinton's Second Amendment;0
Chattanooga shooting: History of attacks on U.S. military;0
Obama calls for end to nuclear weapons, but U.S. disarmament is slowest since 1980;0
Pentagon weighs using force to protect US-backed Syria rebels targeted by Russia;0
Global UFO “Invasion” Stirs Panic! Military Denies Involvement 10/29/16 [VIDEO];1
Wreckage in wake of bungled House coup;0
Why Nevada was a bad sign for Bernie Sanders's "political revolution";0
New York restores order for 2016 front-runners;0
If Clinton goes down, Loretta Lynch will go down with her;1
Pope calls on Catholics to shelter Europe's migrants;0
The World War 3 Conspiracy – Episode 1;1
This dad’s tweets about Halloween with his young daughters are brilliant;1
3 winners and 2 losers from Saturday night's Republican debate;0
The Oregon militia standoff, explained;0
This is what it’s like to be a Bush stuck at the bottom of the polls;0
Flashback: Clinton campaign’s press secretary once thought it was a bad look to second-guess James Comey – twitchy.com;1
7 takeaways from the first Democratic debate;0
Donald Trump: 'I want surveillance of certain mosques';0
Ky. clerk’s attorney: New marriage licenses ‘not worth the paper they’re written on’;0
The GOP case against Loretta Lynch falls apart;0
Comment on Trump’s Walk of Fame Star Vandalized by MeThePeople;1
Ruth Bader Ginsburg regrets 'ill-advised' remarks about Donald Trump;0
PressTV-Brazil football legend Carlos Alberto laid to rest;1
Dead heat: Trump, Clinton tied in 3 swing-state polls;0
Tony Blair helpfully describes Remain voters as ‘insurgents’;1
The United States Is Pre-Positioning “Enemy Assets” In Preparation For A Rigged Election;1
Russia’s Syria intervention may force choice on Obama: Act or yield;0
2016 latest: Spirit of Christmas to be replaced with ‘Every man for himself’. More soon.;1
Ted Cruz launches bid Some pundits paint him as scary extremist;0
Pope Francis at 9/11 memorial: 'We can never forget them';0
Fights Over 'Religious Freedom' And Gay Rights Are Costing Republicans;0
Breakthrough Listen Project to Focus on 'Alien Megastructure';1
Prison sentences are getting shorter. But racial disparities are getting worse.;0
US election: Hillary Clinton's problem with young women;0
Neither Dictator nor King;0
Comment on Man of Sin: Obama says illegal aliens can vote because they are U.S. citizens by Christian Zionist;1
The Most Unhealthy Jobs in America;1
Obama delivers emotional eulogy for Beau Biden;0
Man burned by fajitas while praying can't sue Applebee's;0
Taliban Militants Attack Afghan Parliament In Kabul;0
Close call: Russia-U.S. ‘near-miss’ problem moves to Syrian air space;1
Polls show GOP presidential primary fight wide open;0
Poll: Rubio leads the GOP pack in matchup against Clinton;0
Washington’s Intent is Economic Destabilization and “Regime Change” In Venezuela;1
GOP debate: No one trumps Trump and six other takeaways from Las Vegas;0
Mike Huckabee's daughter: Negative tone in GOP race helps Clinton;0
One of the Most Undervalued Storable Survival Foods;1
America gives Grand Piano to horse;1
BREAKING: Obama: “We Have Not Had a Major Scandal” in My Administration! HAHAHA!;1
Clinton turns Trump attacks up to 11;0
2 gunmen killed following deadly Tunisian museum attack that left 21 dead;0
Winners and losers from the 7th Republican presidential debate;0
If you use Facebook to get your news, please — for the love of democracy — read this first;0
Iraqi forces, civilians flee as ISIS gains control of Ramadi, US official says;0
VIDEO : Black Professor, “Black Voters Are Breaking For Trump”;1
'America is already great': Obama urges US to back Clinton in DNC speech;0
Clinton, Trump eye Michigan wins as candidates face first big Midwest test;0
Queen Elizabeth II owns every dolphin in Britain and doesn't need a driving licence and doesn't pay tax — here are the incredible powers you didn't know the monarchy has;1
EgyptAir Flight 804: Final moments questioned;0
How Donald Trump could win;0
The Republicans' Red Scare;0
A Message to my Fellow Republicans;0
Cameron set to press Obama on tech encryption;0
Man uses Trump victory as excuse to call ex-girlfriend;1
Extreme weather to cause extreme food shortages, task force finds;0
San Bernardino divers reportedly pull object from water in evidence search;0
Death of Saudi King Abdullah brings uncertain new era for US in Middle East;0
Rembrandt Art Proves Chapter 22 of Genesis (MUST SEE);1
Fact-checker takes Obama to task for gun claims;0
3 Year Old Son of Singer Michael Bublé Diagnosed With Cancer;1
Obama's Remarks on 'Most Peaceful' World Ring Hollow in Dangerous Middle East;0
Re: America Is The Loneliest Country In The World – Is It Because We’ve Abandoned The Traditional Family Structure?;1
John Kasich wooing Iowans mostly from New Hampshire;0
Syrian War Report – November 9, 2016: Russian Navy Is Ready to Strike Terrorists in Aleppo;1
The #1 Reason Why People Are Voting for Trump;1
Why Trump's talk of a rigged vote is so dangerous;0
Is Western Civilization Worth Saving?;1
Secretive GOP Group Targets Trump for Destruction;0
The Fantasy of a Better Iran Deal;0
Netanyahu’s contempt for President Obama;0
Meet The Couples Fighting To Make Marriage Equality The Law Of The Land;0
GOP’s demonic new crusade: Right-wing zealots look for even crueler ways to treat the poor like garbage;0
Candace Cameron Bure Dishes on the Main Conservative Issue Driving Her to the Polls;1
Ben Carson vs. Ben Carson;0
Carson, GOP White House candidates critical of Obama’s Syria plan for 50 Special Ops troops;0
No Account for You;1
Iran nuclear talks reportedly hit snag over lifting of sanctions as Obama makes appeal to Iran's people;0
Mitch McConnell Pledges To Avoid Debt Ceiling Disaster;0
Hillary Clinton: The Alt-Right Has 'Effectively Taken Over the Republican Party';0
Nation Mourns 9 Victims In Charleston Church Shooting;0
Steve Pieczenik: U.S. Intelligence Waging Coup Against Corrupt Clintons » REGATED;1
Comment software has been rolled back to old version;1
Round Up the Unusual Suspects: Moneyball Nerds Squeeze Out Blacks & Latinos from Baseball Jobs;1
Trump VP’s plane slides off runway at New York airport;1
UK Child Protection Services workers are ‘afraid’ to challenge the ages of Muslim invaders for fear of ending up in court;1
Anti-Communist Group Makes Their First Ever Endorsement Toward The Donald.. Media Silent;1
Lynch faces Congress in attorney general hearing;0
The Conspiracy “Theory” Conspiracy [Video Documentary];1
Clinton's Policies Look Like a Death Sentence for Americans;1
State Dept. IDs 2 Americans killed in Nepal quake 2 others reportedly dead;0
Time to press the presidential candidates on Flint’s water crisis;0
This is why Trump was smart to avoid her: Megyn Kelly just crushed the GOP debate;0
Life: Touching: After Her Brother Passed Away, This Woman Took Over His Facebook Page To Continue Sharing Islamophobic Rhetoric;1
Clinton Foundation will continue to accept foreign money during Hillary's run;0
Boy wearing a ‘My dad is an ATM’ T-shirt chased by mob father frisked, robbed;1
Why Isn’t NSA Surveillance an Election Issue?;1
Genius Kid Trolled White House Halloween Party, Idiot Obama Didn’t Notice;1
Police Turn In Badges Rather Than Incite Violence Against Standing Rock Protesters;1
The judge immigration foes wanted;0
Madman Merkel Demands the Internet Publicly Release All Closed-Source Code;1
Here's How Obamacare Is Going To Affect Your Taxes;0
George Will: Trump's judge comments prompted exit from GOP;0
Vote as if your life depended upon it, because it does.;1
The new argument against gay equality: Same-sex marriage kills;0
Dem convention speeches Day 4: 's Reality Check Team vets the claims;0
Now Ted Cruz is the enemy: Rupert Murdoch and WSJ open fire in new GOP civil war;0
The last days of Washington, D.C.: America can no longer mask its steep decline;0
16 Times The Obama Administration Lied About The President's Position On Same-Sex Marriage;0
Alternative Cancer Treatments With Positive Results and Generic-Drug Probe to Be Filed by Year-End;1
In Bronx, Sanders voters find more common ground with Trump than Clinton;0
The debate moderators missed the opportunity to ask about a real Democratic divide;0
Four big takeaways from Trump's 'Acela Primary' triumph;0
Elite conservative moneymen remain on sidelines;0
Goldman Sachs Endorses Hillary Clinton For President;1
Russia carries out new airstrikes in Syria;0
McConnell to Obama: Dems started the SCOTUS wars;0
Pacific Islanders may have DNA of unknown human species;1
